SYMBOL,Text,Name,Date,Retweets,Tweet Type,Hashtags,Mentions,Media Type,
MSFT,"President Trump gave the go-ahead for Microsoft to pursue an acquisition of TikTok, in his first public comments about the popular Chinese-owned video app after he had threatened to ban it from the United States entirely. https://t.co/ly33YZiVeV",NYT Business,04/08/2020,5,Tweet,0,0,,
MSFT,"President Trump said that TikTok would shut down on Sept. 15 unless Microsoft or another company purchased it, and that he had suggested in a call that the chief executive of Microsoft “go ahead” with the acquisition. https://t.co/f9agLoEaS5",NYT Business,04/08/2020,4,Tweet,0,0,,
MSFT,"President Trump said that TikTok would shut down on Sept. 15 unless Microsoft or another company purchased it, and that he had suggested in a call that the chief executive of Microsoft “go ahead” with the acquisition. https://t.co/f9agLoEaS5",NYT Business,04/08/2020,4,Tweet,0,0,,
MSFT,A deal for TikTok — whose app featuring video clips has become wildly popular among young smartphone users — could give Microsoft control of one of the largest and most influential social networks in the country. https://t.co/fTox9dyX78,NYT Business,04/08/2020,6,Tweet,0,0,,
MSFT,A deal for TikTok — whose app featuring video clips has become wildly popular among young smartphone users — could give Microsoft control of one of the largest and most influential social networks in the country. https://t.co/fTox9dyX78,NYT Business,04/08/2020,6,Tweet,0,0,,
MSFT,"Trump demanding cut from Microsoft TikTok sale akin to ""extortion,"" critics say https://t.co/V37u9T2Kz9",Newsweek,04/08/2020,137,Tweet,0,0,,
MSFT,$MSFT Microsoft set a Sept. 15 deadline to ink a deal. https://t.co/dxLulRJTlm https://t.co/g95EEXK3j4,Benzinga,04/08/2020,2,Tweet,0,0,animated_gif,
MSFT,"Microsoft said talks could result in its purchase of TikTok’s service in the United States, Canada, Australia and New Zealand, though it cautioned that the discussions were still “preliminary.” https://t.co/tf4kvCzzuU",NYT Business,04/08/2020,5,Tweet,0,0,,
MSFT,"Microsoft said talks could result in its purchase of TikTok’s service in the United States, Canada, Australia and New Zealand, though it cautioned that the discussions were still “preliminary.” https://t.co/tf4kvCzzuU",NYT Business,04/08/2020,5,Tweet,0,0,,
MSFT,"“Microsoft is viewed as your grandpa’s company, and it is trying to change that,” said an analyst at Wedbush Securities. “Microsoft goes from an uncool company to many under 25 to potentially as hip as TikTok if they get this done.” https://t.co/wpJTwBc9JG",NYT Business,04/08/2020,5,Tweet,0,0,,
MSFT,"“Microsoft is viewed as your grandpa’s company, and it is trying to change that,” said an analyst at Wedbush Securities. “Microsoft goes from an uncool company to many under 25 to potentially as hip as TikTok if they get this done.” https://t.co/wpJTwBc9JG",NYT Business,04/08/2020,5,Tweet,0,0,,
MSFT,"#Microsoft's move to buy #TikTok's business in North America has gotten more complicated, amid Trump's threat to ban the app in the US and demands by lawmakers to keep its US data from China. #WhatWeAreWatching @gzeromedia 
https://t.co/j00FZzJ3yB",ian bremmer,04/08/2020,8,Tweet,3,1,,
MSFT,$MSFT A deeper dive into Microsoft's debt. ??https://t.co/i4RUkYwY7Q https://t.co/y1h8M4K4Mj,Benzinga,04/08/2020,1,Tweet,0,0,animated_gif,
MSFT,"Microsoft $MSFT Commits To Become 'Zero Waste' Company By 2030, After Carbon Negative Pledge

https://t.co/Wdta2Flpjg",Benzinga,04/08/2020,3,Tweet,0,0,,
MSFT,$MSFT How Microsoft Would Benefit From The TikTok Deal. https://t.co/4iydeiy7Xl,Benzinga,05/08/2020,1,Tweet,0,0,,
MSFT,"More than merely appealing to the young users of TikTok, Microsoft could use the data culled from its videos to better compete against its AI rivals https://t.co/1QWH03YnEN",The Washington Post,05/08/2020,25,Tweet,0,0,,
MSFT,"Instagram Reels, a clear competitor to TikTok, is being released in the U.S. as TikTok faces mounting political pressure to sell to Microsoft https://t.co/DLvSV3NzfX",The Washington Post,05/08/2020,21,Tweet,0,0,,
MSFT,"There are a million questions still swirling around a possible TikTok-Microsoft deal. Nobody has figured out if “buying TikTok” will mean the complex algorithms that make the app so addictive will be included in a deal, writes our @kevinroose. https://t.co/Xu8iFRGP5U",NYT Business,06/08/2020,3,Tweet,0,1,,
MSFT,"There are a million questions still swirling around a possible TikTok-Microsoft deal. Nobody has figured out if “buying TikTok” will mean the complex algorithms that make the app so addictive will be included in a deal, writes our @kevinroose. https://t.co/Xu8iFRGP5U",NYT Business,06/08/2020,3,Tweet,0,1,,
MSFT,"Take-Two, Microsoft, Capital One: Stocks that defined the week https://t.co/xUbG33J1Iy",WSJ Markets,09/08/2020,1,Tweet,0,0,,
MSFT,RT @TheStreet : .@JimCramer says don't expect Twitter to sweep TikTok out from under Microsoft's feet: https://t.co/VwGgesuYeg,Jim Cramer,10/08/2020,0,Retweet,0,1,,
MSFT,"The losses will include declines in Nvidia, Amazon, Apple and the cyber security stocks as well as Microsoft  All planed for the by the barbell",Jim Cramer,11/08/2020,21,Tweet,0,0,,
MSFT,The delay of the release of the latest installment of the blockbuster ‘Halo’ gaming franchise could hurt Microsoft’s new Xbox launch https://t.co/C91olNUyBn,WSJ Markets,12/08/2020,1,Tweet,0,0,,
MSFT,Stay flexible: Market rebound offers new set ups $ASML $DG $MSFT https://t.co/p4JPmRjeS1,Investors.com,12/08/2020,3,Tweet,0,0,,
MSFT,"If Microsoft or another company buys TikTok, it will acquire a giant community of devoted fans and a lucrative platform for selling ads. It might be buying something else, too: a big population of users ages 14 and under. https://t.co/tQjlQSmMac",NYT Business,15/08/2020,5,Tweet,0,0,,
MSFT,"If Microsoft or another company buys TikTok, it will acquire a giant community of devoted fans and a lucrative platform for selling ads. It might be buying something else, too: a big population of users ages 14 and under. https://t.co/tQjlQSmMac",NYT Business,15/08/2020,5,Tweet,0,0,,
MSFT,ByteDance Gets 90 Days To Divest Its US Stake In TikTok $MSFT https://t.co/O4Jgn8ZvxW,Benzinga,15/08/2020,2,Tweet,0,0,,
MSFT,"Oracle is in talks to acquire TikTok's U.S. operations, challenging Microsoft, source says https://t.co/iOY3RyZ10b",CNBC,18/08/2020,57,Tweet,0,0,,
MSFT,Head-Scratcher: Making Sense Of Why Oracle Would Be Interested In TikTok $MSFT $ORCL  https://t.co/39T4xTOi16,Benzinga,19/08/2020,1,Tweet,0,0,,
MSFT,"Today, Nintendo is part of a crowded video game market and competes with Sony, Microsoft, Apple and Google. But the company has been around for 130 years, so how has it been able to stay relevant for so long? https://t.co/gE3QGmdGyg https://t.co/u585DNpqoU",CNBC,19/08/2020,9,Tweet,0,0,video,
MSFT,"General Motors, Microsoft shrug off Trump cash offer to quit China for U.S. https://t.co/IJ2aXRLZr7",Newsweek,19/08/2020,23,Tweet,0,0,,
MSFT,Why a Microsoft-backed start-up pivoted to a fitness app after helping Fortune 500 firms https://t.co/v5d1qIdnlH,CNBC,20/08/2020,7,Tweet,0,0,,
MSFT,Microsoft plans cloud contract push with foreign governments after $10 billion JEDI win https://t.co/H3DpCG9AC5,CNBC,21/08/2020,11,Tweet,0,0,,
MSFT,RT @jordannovet : scoop: Microsoft is planning to work with foreign governments on cloud contracts in a way that's similar to what it's trying to do with Pentagon on JEDI https://t.co/FO3w21VHD9,CNBC,21/08/2020,0,Retweet,0,0,,
MSFT,RT @CNBCFastMoney : Microsoft shares popping after-hours as sources tell CNBC it is planning a cloud contract push with foreign governments. Here's how @timseymour is trading the news. https://t.co/DGJb9GQZ87,CNBC,21/08/2020,0,Retweet,0,1,video,
MSFT,Microsoft warns court that Apple blocking Epic will hurt games business https://t.co/nhZ4HL2kXM,CNBC,23/08/2020,26,Tweet,0,0,,
MSFT,"Is a new buyer, possibly Oracle or Microsoft, the key to TikTok's future success? https://t.co/2HJVdVKAb0 https://t.co/nQuHuZVhms",CNBC,24/08/2020,7,Tweet,0,0,video,
MSFT,"RT @CNBCTheExchange : . @Microsoft joins a growing list of companies calling out @Apple for its App Store policies.

Could this derail the record run for $AAPL?

@jacknicas of @nytimes and @stevekovach join @KellyCNBC to discuss on @CNBC https://t.co/VWHxd5XIRX",CNBC,24/08/2020,0,Retweet,0,7,video,
MSFT,RT @TheStreet : Why Jim Cramer Thinks Microsoft Stock Is a Winner https://t.co/I29WOtg5m2,Jim Cramer,25/08/2020,0,Retweet,0,0,,
MSFT,"The two investment firms with large stakes in ByteDance, TikTok’s Beijing-based parent, are seeking a deal with Oracle as an alternative to Microsoft https://t.co/QBKsCvc4iE",WSJ Markets,25/08/2020,5,Tweet,0,0,,
MSFT,"RT @joannechiuhk : The two investment firms with large stakes in ByteDance, TikTok’s Beijing-based parent, are seeking a deal with Oracle as an alternative to Microsoft https://t.co/myrjVrp2We via @WSJ",WSJ Markets,25/08/2020,0,Retweet,0,1,,
MSFT,Microsoft's TikTok deal reportedly ballooned after Trump intervened https://t.co/C0j394Ptjw,CNBC,26/08/2020,7,Tweet,0,0,,
MSFT,"RT @m_delamerced : The backstory behind Microsoft’s bid for TikTok: from a potential small investment to the world’s most closely watched (potential) big deal, as told by @MikeIsaac @andrewrsorkin and crew

https://t.co/FPdws67lUu",NYT Business,26/08/2020,0,Retweet,0,2,,
MSFT,"RT @m_delamerced : The backstory behind Microsoft’s bid for TikTok: from a potential small investment to the world’s most closely watched (potential) big deal, as told by @MikeIsaac @andrewrsorkin and crew

https://t.co/FPdws67lUu",NYT Business,26/08/2020,0,Retweet,0,2,,
MSFT,"RT @CNBCnow : BREAKING: TikTok CEO Kevin Mayer quit after being excluded from deal talks between the company and Microsoft &amp; Oracle, a source tells @JBoorstin. Multiple sources also tell CNBC that Mayer's exit indicates that a deal—likely a sale to Microsoft—could come in the next 48 hours. https://t.co/TOcSrn8Xd8",CNBC,27/08/2020,0,Retweet,0,1,video,
MSFT,RT @CNBCnow : Microsoft rises as much as 3% after sources tell CNBC that a TikTok sale to the tech giant could come in the next 48 hours. https://t.co/90c3Kedde9 https://t.co/HqfHtzBkQc,CNBC,27/08/2020,0,Retweet,0,0,photo,
MSFT,Microsoft is on the clock now that Oracle has spoken!  TikTok,Jim Cramer,27/08/2020,30,Tweet,0,0,,
MSFT,"TikTok sale appears imminent, rumors fly on Microsoft, Oracle, Softbank and Walmart involvement

$MSFT $ORCL $WMT
https://t.co/zl5kUDYGHB",Stocktwits,27/08/2020,18,Tweet,0,0,,
MSFT,Microsoft and Walmart are great partners (Azure) and they complement each other perfectly --plus great for advertising for walmart. Could be a done deal!,Jim Cramer,27/08/2020,63,Tweet,0,0,,
MSFT,$WDAY $MSFT $IBM White House's $1B AI Initiative Highlights 3 Public Companies https://t.co/CXND8qUMUe,Benzinga,27/08/2020,5,Tweet,0,0,,
MSFT,Stocks That Hit 52-Week #Highs On Thursday $MSFT $COST $NKE $UNP $CZR &amp; More! https://t.co/X9LaYwgfsf https://t.co/IrBY5HxYhS,Benzinga,27/08/2020,0,Tweet,1,0,animated_gif,
MSFT,"Would-be stormchasers in ""Microsoft Flight Simulator"" observed Hurricane Laura in real-time https://t.co/s1JjIhFBZT",The Washington Post,27/08/2020,68,Tweet,0,0,,
MSFT,"RT @CaraRLombardo : Walmart, Google and SoftBank were working on a bid together, before Walmart joined Microsoft and the other two bowed out. https://t.co/6FmhcB7yPy",WSJ Markets,28/08/2020,0,Retweet,0,0,,
MSFT,"Today, Nintendo is part of a crowded video game market and competes with Sony, Microsoft, Apple and Google. But the company has been around for 130 years, so how has it been able to stay relevant for so long? https://t.co/gE3QGlW59G https://t.co/ApXZJouCUk",CNBC,28/08/2020,18,Tweet,0,0,video,
MSFT,RT @SquawkCNBC : Interim head of @tiktok_us Vanessa Pappas @v_ness Oracle vs. Microsoft in a CNBC Exclusive and which company $ORCL $MSFT is better suited for the acquisition: https://t.co/OZFw0a4yRH,CNBC,28/08/2020,0,Retweet,0,2,video,
MSFT,"People who have worked with Microsoft and those on the receiving end of its lobbying say that it is particularly adept at employing a focused, long-game approach. https://t.co/6AncFhi3LQ",NYT Business,28/08/2020,4,Tweet,0,0,,
MSFT,"People who have worked with Microsoft and those on the receiving end of its lobbying say that it is particularly adept at employing a focused, long-game approach. https://t.co/6AncFhi3LQ",NYT Business,28/08/2020,4,Tweet,0,0,,
MSFT,"Microsoft has built one of the most potent lobbying forces in Washington, one that could give it an advantage over the bidders for TikTok if it continues to pursue a deal https://t.co/7ydfGLlD2q",NYT Business,29/08/2020,4,Tweet,0,0,,
MSFT,"Microsoft has built one of the most potent lobbying forces in Washington, one that could give it an advantage over the bidders for TikTok if it continues to pursue a deal https://t.co/7ydfGLlD2q",NYT Business,29/08/2020,4,Tweet,0,0,,
MSFT,"Today, Nintendo is part of a crowded video game market and competes with Sony, Microsoft, Apple and Google. But the company has been around for 130 years, so how has it been able to stay relevant for so long? https://t.co/gE3QGmdGyg https://t.co/eRjkYPn78x",CNBC,29/08/2020,99,Tweet,0,0,video,
MSFT,RT @CNBCFastMoney : Is Microsoft about to eat into Zoom's market share? Kirk Materne of Evercore on how it could step up as a major challenger $ZM $MSFT https://t.co/Qs36WX0J5h,CNBC,02/09/2020,0,Retweet,0,0,video,
MSFT,Bill Gates: These are the 2 questions I use to tackle every big problem from Microsoft to Covid-19. (via @CNBCMakeIt) https://t.co/ETHg7pQ2HP,CNBC,03/09/2020,21,Tweet,0,1,,
MSFT,"RT @IBD_ECarson : After today's stock market rout, investors shouldn't do this (but you should read this article, like RIGHT NOW ??).  https://t.co/kGaRPku3eZ $TSLA $AAPL $MSFT $DOCU $AVGO $NVDA $GOOGL $ZM $CRM https://t.co/AA1uaDXtD5",Investors.com,03/09/2020,0,Retweet,0,0,photo,
ZM,RT @AlissaCoram : Make sure you check out this week's can't-miss podcast episode for expert analysis of the current market environment and stocks to watch. $ZM $DPZ $SQ https://t.co/aD4sL04ooD,Investors.com,28/02/2020,0,Retweet,0,0,,
ZM,"Stocktwits Trending Tickers BMO 2/28/20 

? $SPY -1.5%
Here we go again. 

? $BYND -13.7%
Earnings miss while revenue tripled yoy.

? $DIS -1%
Tokyo Disney Resort closes following Shanghai and Hong Kong. 

? $ZM +4.7%
Gaining momentum due to coronavirus, +58% YTD. https://t.co/iYVRekpggp",Stocktwits,28/02/2020,8,Tweet,0,0,animated_gif,
ZM,"RT @IBD_ANarayanan : 5 top #stocks for your #investing watch list are are all showing impressive strength in the stock market correction. They are led by Zoom Video, up 54% year to date and a coronavirus play https://t.co/5NaDcqLvlY $DXCM $ZM  $DPZ $DDOG $TAL",Investors.com,02/03/2020,0,Retweet,2,0,,
ZM,RT @IBD_ECarson : After Hours: #Coronavirus Winner Zoom Video Is Earnings Loser; Futures Fall Sharply https://t.co/lXSyhijiXH $ZM $SPLK $GWRE $PING $MRVL #Covid19 https://t.co/wIfyphZcRe,Investors.com,05/03/2020,0,Retweet,2,0,photo,
ZM,"Stocktwits Trending Tickers BMO 3/05/20

? $SPY -2.7%
Markets are fakakta.  

? $ZM -6.6%
Earnings beat, stocks up 70% YTD. 

? $MEET -8.8% 
Meet Group to be acquired for ~500M. 

? $AEO American Eagle +4.1%
Earnings beat, w/ $1.31B in sales. https://t.co/8asSZSNWVo",Stocktwits,05/03/2020,2,Tweet,0,0,animated_gif,
ZM,The selling was intense again on Wall Street Thursday as money flowed furiously into bonds again $ZM $DDOG $FNV https://t.co/P0CcbNwyIW,Investors.com,05/03/2020,4,Tweet,0,0,,
ZM,"The World Health Organization declared the coronavirus a global pandemic, and a bearish market call from Goldman Sachs didn’t help matters $LLY $ZM $BILI https://t.co/YSmK2rp6kg",Investors.com,11/03/2020,2,Tweet,0,0,,
ZM,"$ZM - the most actionable stock in the market today. In the software group so it’s holding up well against coronavirus.
“But even as such, I still definitely wouldn’t be buying here.  You’re going against the market trend which is never a good idea.” @mwebster1971 

#IBDLive https://t.co/LaOZxY1FJw",Investors.com,12/03/2020,5,Tweet,1,1,photo,
ZM,IBD's @mwebster1971 explains how $ZM successfully distanced itself from the #coronavirus market crash. Tune into into the latest #investingwithIBD podcast at https://t.co/kUSWvrJwbB to learn more about the volatile market. Sponsored by @MarketSmith #stocks #investing https://t.co/CPpdlwTdRk,Investors.com,21/03/2020,1,Tweet,4,2,video,
ZM,$ZM has already traded 17.7M shares today. That's 152% of its average daily volume. https://t.co/5lnX5gqDoq,Stocktwits,23/03/2020,11,Tweet,0,0,photo,
ZM,"IBD Live Recap Monday: 
This Software Stock Gains 20% Due To Coronavirus; Should You Buy?

#IBDLive $ZM https://t.co/ZBc1kZLE1N",Investors.com,23/03/2020,4,Tweet,1,0,video,
ZM,"RT @IBDinvestors : IBD Live Recap Monday: 
This Software Stock Gains 20% Due To Coronavirus; Should You Buy?

#IBDLive $ZM https://t.co/ZBc1kZLE1N",Investors.com,23/03/2020,0,Retweet,1,0,video,
ZM,"S&amp;P 500 hits new lows: Zoom Video, Domino’s, DocuSign are back to the future stocks $ZM $DPZ $DOCU Check out the full episode: https://t.co/iZF1eQ7eUz https://t.co/vWpJglXOb0",Investors.com,23/03/2020,5,Tweet,0,0,photo,
ZM,"$ZM ""When looking at Zoom Video's chart today, look at the weekly chart. (Or else you may experience whiplash.) It's down 11% today after increasing over 20% yesterday. But for the stock to pullback like this is not unusual."" @Zeninthemarkets 

#IBDLive https://t.co/BgTOkPqVUU",Investors.com,24/03/2020,3,Tweet,1,1,photo,
ZM,"$ZM stock holding up well and is extended past its recent entry point. ""They've seen a huge increase in users recently because of the quarantine - for school, for classes, for working from home."" @IBD_CGessel
This stock remains on our coronavirus stock watchlist.

#IBDLive https://t.co/ImtNDk73TJ",Investors.com,25/03/2020,6,Tweet,1,1,photo,
ZM,"""There are really only a couple stocks out of the thousands that have done what $ZM has done. But this is not a system to follow. Typically when you buy a breakout amid a bear market, you're going to lose money."" @IBD_CGessel 

#IBDLive https://t.co/A3OkvJq6yG",Investors.com,30/03/2020,4,Tweet,1,1,photo,
ZM,"The surging popularity also has given rise to a new form of online harassment, known as Zoombombing, where online trolls sneak into meetings and cause disruptions https://t.co/dWaeFHjWlN",WSJ Markets,01/04/2020,3,Tweet,0,0,,
ZM,"RT @djtgallagher : Zoom is now a household name, which also puts its problems under a microscope. For @WSJheard - https://t.co/sQx0aPProo",WSJ Markets,06/04/2020,0,Retweet,0,1,,
ZM,"Trending on Stocktwits:

School districts ban Zoom due to security issues.

$ZM -10% pre-market. https://t.co/ght3fts299",Stocktwits,06/04/2020,13,Tweet,0,0,photo,
ZM,Coronavirus pandemic has made videoconferencing upstart Zoom a household name https://t.co/2ufj74gwkL,WSJ Markets,06/04/2020,1,Tweet,0,0,,
ZM,Will The Remote Office Become Habit After The Coronavirus Pandemic? $ZM $WORK $BXP $HPP $ADP $AXP https://t.co/RCUwDTcgyI,Benzinga,07/04/2020,0,Tweet,0,0,,
ZM,VoIP Pioneer Launches Impenetrable Video Communications Platform $ZM https://t.co/v7HhuH6326,Benzinga,11/04/2020,0,Tweet,0,0,,
ZM,Smart Option Trading CEO On Gaining An Edge With Options: 'They Show The Overall Sentiment' https://t.co/kma84yAvn6 $AAPL $AMD $ZM #bzbootcamp,Benzinga,18/04/2020,6,Tweet,1,0,,
ZM,"Stocks whipsaw; coronavirus plays Gilead, Zoom Video, Domino’s swing on news $GILD $ZM $DPZ Watch Stock Market Today here: https://t.co/Qu1VYiNAnX https://t.co/JvURKXCzYC",Investors.com,23/04/2020,2,Tweet,0,0,photo,
ZM,"Trending on Stocktwits:

Zoom Video Communications will join Nasdaq 100 on April 30. 

$ZM +3.8% pre-market. https://t.co/LXMpfq9rNh https://t.co/OpEavFqplQ",Stocktwits,24/04/2020,12,Tweet,0,0,photo,
ZM,"$ZM Zoom Video now joining the Nasdaq 100. ""That's pretty impressive to be on the market less than a year or so and already in the Nasdaq 100."" @IBD_CGessel 

#IBDLive https://t.co/EZASMkyQkQ",Investors.com,24/04/2020,12,Tweet,1,1,photo,
ZM,"Today on Stocktwits...

""$FB and $ZM charts are doing the exact opposite of each other."" https://t.co/kqKIo4XZ8D",Stocktwits,24/04/2020,20,Tweet,0,0,photo,
ZM,The recent rush of consumer—not business—traffic has probably brought Zoom more trouble than it is worth https://t.co/ZRLJooXWb5,WSJ Markets,27/04/2020,1,Tweet,0,0,,
ZM,RT @DoubleLJSquared : Why Facebook actually did Zoom a favor launching Rooms. Smart piece by ?@djtgallagher? for ?@WSJheard?  https://t.co/rhCjdG3Dtf,WSJ Markets,28/04/2020,0,Retweet,0,2,,
ZM,"Trending on Stocktwits:

$ZM ? 6% after admitting it doesn't have 300M DAUs. https://t.co/xLa6ToYlhP",Stocktwits,30/04/2020,3,Tweet,0,0,photo,
ZM,RT @ETFGodfather : 3 Soaring Cloud Computing ETFs $CLOU $WCLD $ZM https://t.co/qEUbnloz1N via @benzinga,Benzinga,12/05/2020,0,Retweet,0,1,,
ZM,"Here's a good post-Covid market stat.  Heading into today, Zoom $ZM had a higher market cap than the combined market cap of the nine S&amp;P 1500 airline stocks. https://t.co/6r35yW56qJ",Bespoke,18/05/2020,4,Tweet,0,0,,
ZM,Why A Tech ETF You've Never Heard Of Is Crushing It This Year $XITK $ZM $SHOP https://t.co/Pmpyr6fjo2,Benzinga,21/05/2020,1,Tweet,0,0,,
ZM,"Any time you want, Todd. With those numbers? You rule!! But NOBODY out-sauces me.. I make ""Cramer's None Better!""   Congratz on all of your success.. Zoom you soon!!!! https://t.co/ph2lDhguGf",Jim Cramer,29/05/2020,2,Tweet,0,0,,
ZM,$ZM is up 189% YTD. https://t.co/VuqpPLxP8e,Stocktwits,01/06/2020,15,Tweet,0,0,photo,
ZM,"Stocks shrug off headlines; Tesla, Apple break out, Zoom Video soars before earnings $TSLA $AAPL $ZM https://t.co/KbGcVx3hgf",Investors.com,01/06/2020,5,Tweet,0,0,,
ZM,Warner Music and ZoomInfo plan to list their shares following months of relative quiet as the pandemic scared away potential issuers https://t.co/mYPiLhtc3a,WSJ Markets,02/06/2020,1,Tweet,0,0,,
ZM,"Zoom is scheduled to report earnings after market close. 
 
$ZM ? 3.6% pre-market. https://t.co/yHe1I5TTnK",Stocktwits,02/06/2020,7,Tweet,0,0,photo,
ZM,$ZM first move higher after earnings. https://t.co/JVR75C2nbI,Stocktwits,02/06/2020,15,Tweet,0,0,photo,
ZM,"Incredible $ZM 1Q numbers even with high expectations:  TR up 169% y/y.  Number of customers contributing more than $100,000 in TTM revs up 90% y/y.  Approximately 265,400 customers with more than 10 employees up 354% y/y.  That's growth.",Stephanie Link,02/06/2020,11,Tweet,0,0,,
ZM,Zoom Video Continues Huge Run After Beat-And-Qaise Q1; User Base Swells Amid Pandemic $ZM https://t.co/htqgVnXSGC,Benzinga,02/06/2020,1,Tweet,0,0,,
ZM,Why @TripleDTrader Says Shopify — Not Zoom Video — Is The Stock To Chase Right Now $SHOP $ZM https://t.co/Q4vyPkM0cu,Benzinga,02/06/2020,1,Tweet,0,1,,
ZM,The big question was whether Zoom’s recent boom in usage was simply that of cheapskates using the free tier of its video communications service—and the answer was “no” https://t.co/EPB8b0Pz0I,WSJ Markets,03/06/2020,1,Tweet,0,0,,
ZM,"RT @IBD_ECarson : Stock futures rise but coronavirus play Zoom Video falls despite blowout earnings; Tesla, RH lead stocks soaring from very deep bases https://t.co/BRE0UYc9xu $TSLA $ZM $CRWD $AMBA $RH $TTD $CVNA https://t.co/zEKxJU11RB",Investors.com,03/06/2020,0,Retweet,0,0,photo,
ZM,Zoom v. Value? Is that the set-up? Is there so much hot money in Zoom and so little in stocks like GM or Dow that you could see a reversal?,Jim Cramer,03/06/2020,11,Tweet,0,0,,
ZM,RT @djtgallagher : Zoom's blowout growth and forecast show why its the undisputed WFH star. But costs are surging as well - and haven't fully caught up yet. Still leaves a very rich stock and questions about what a normalized business will look like. $ZM For @WSJheard - https://t.co/V4DmZR5ZmD,WSJ Markets,03/06/2020,0,Retweet,0,1,,
ZM,Zoom's Stunning Growth Shows How Getting the Details Right Can Pay Off: @EricJhonsa  https://t.co/960eFO0Oky,Jim Cramer,03/06/2020,5,Tweet,0,1,,
ZM,"ZoomInfo’s stock sale marks the second large IPO this week, in a revival of listing plans after stocks rebounded from record lows in March amid the pandemic https://t.co/up46J0WDIR",WSJ Markets,04/06/2020,2,Tweet,0,0,,
ZM,"Slack's results couldn't justify the stock's big work-from-home run up. Coming two days after Zoom's blowout results didn't help matters any, says @djtgallagher for @WSJheard - https://t.co/8xeGJtfV2D",WSJ Markets,05/06/2020,2,Tweet,0,2,,
ZM,Zoom set a high bar for other tech companies benefitting from pandemic’s work-from-home surge. https://t.co/xubxydbcui,WSJ Markets,05/06/2020,3,Tweet,0,0,,
ZM,Zoom doesn’t deserve your business. https://t.co/H4GUrcCnKb,ian bremmer,11/06/2020,58,Tweet,0,0,,
ZM,"RT @JChengWSJ : Zoom Video says it complies with local laws “just like any global company”—including in China. Which is why, it says, it shut down a U.S. human-rights group's account after its videoconference on the 1989 Tiananmen Square massacre.
@evawxiao
https://t.co/ljogaQRiMc",WSJ Markets,11/06/2020,0,Retweet,0,1,,
ZM,"Hedge fund manager Jim Roppel joins #investingwithIBD #podcast w/ @IBD_Irusha this week to discuss the #Nasdaq crossing the 10,000 point threshold for the first time ever. Plus! We check out 5 leading growth stocks! $TSLA $TWLO $ZS $ZM $TDOC -&gt;https://t.co/nbkaKJjFS6 #money https://t.co/EEYmS7awXB",Investors.com,11/06/2020,5,Tweet,4,1,video,
ZM,"3 Stocks Trending Up During Today's Market Sell-Off
$ZM $KR $GRUB
https://t.co/pVz3utgL02",Benzinga,11/06/2020,0,Tweet,0,0,,
ZM,"@Upticken joins #investingwithIBD #podcast w/ @IBD_Irusha this week to discuss the #Nasdaq crossing the 10,000 point threshold for the first time ever. Plus! We check out 5 leading growth #stocks! $TSLA $TWLO $ZS $ZM $TDOC -&gt;https://t.co/nbkaKJjFS6 #money https://t.co/6kPHO2j3fP",Investors.com,12/06/2020,0,Tweet,5,2,video,
ZM,"RT @JChengWSJ : Zoom is the latest company to find itself caught in the geopolitical crosswinds of China's relations with the West.
@evawxiao
https://t.co/ljogaQzHUE",WSJ Markets,12/06/2020,0,Retweet,0,1,,
ZM,"@Upticken joins #investingwithIBD #podcast w/ @IBD_Irusha this week to discuss the #Nasdaq crossing the 10,000 point threshold for the first time ever. Plus! We check out 5 leading growth #stocks! $TSLA $TWLO $ZS $ZM $TDOC -&gt;https://t.co/nbkaKJjFS6 #money https://t.co/vrWiYmysiF",Investors.com,12/06/2020,1,Tweet,5,2,video,
ZM,Why not to Zoom: https://t.co/T7ngmB5EXF,ian bremmer,12/06/2020,39,Tweet,0,0,,
ZM,"Hedge fund manager Jim Roppel @Upticken  joins #investingwithIBD #podcast w/ @IBD_Irusha this week to discuss the #Nasdaq crossing the 10,000 point threshold for the first time ever. Plus! We check out 5 leading growth stocks! $TSLA $TWLO $ZS $ZM $TDOC -&gt;https://t.co/nbkaKJjFS6 https://t.co/yj1LrefEXs",Investors.com,12/06/2020,2,Tweet,3,2,video,
ZM,"@Upticken joins #investingwithIBD #podcast w/ @IBD_Irusha this week to discuss the #Nasdaq crossing the 10,000 point threshold for the first time ever. Plus! We check out 5 leading growth stocks! $TSLA $TWLO $ZS $ZM $TDOC -&gt;https://t.co/nbkaKJjFS6 #money https://t.co/GSwjx77Rqv",Investors.com,12/06/2020,1,Tweet,4,2,photo,
ZM,"@Upticken joins #investingwithIBD #podcast w/ @IBD_Irusha this week to discuss the #Nasdaq crossing the 10,000 point threshold for the first time ever. Plus! We check out 5 leading growth stocks! $TSLA $TWLO $ZS $ZM $TDOC -&gt;https://t.co/nbkaKJjFS6 #money https://t.co/jr3won6xFz",Investors.com,13/06/2020,6,Tweet,4,2,photo,
ZM,"@Upticken joins #investingwithIBD #podcast w/ @IBD_Irusha this week to discuss the #Nasdaq crossing the 10,000 point threshold for the first time ever. Plus! We check out 5 leading growth stocks! $TSLA $TWLO $ZS $ZM $TDOC -&gt;https://t.co/nbkaKJjFS6 #money https://t.co/oWxoAkJf5z",Investors.com,13/06/2020,0,Tweet,4,2,video,
