Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,Hashtags,Mentions,Media Type
CCL,"???????? ???????????????????? ?????????????? ?????????????????? https://t.co/2wylju8J0n

$aapl $nio $sqqq $spy $uvxy $qqq $shlo $xlf $vxx $tsla $plm $bac $spxs $ge $amd $spxu $tqqq $f $ccl $aal
$eem $msft $kcac $wfc $slv $qid $dpw $nok $nclh $t $intc $itub $m $nvda $hyg $srne https://t.co/kUSTA92ECD",Ebony Ryrie,07/09/2020,0,0,Tweet,0,0,photo
CCL,"Buenos dias! Aprovecho hoy para dejaros a todos #El11deWallStreet de esta semana pasada. ??????????

$ALXN $LLY $ZM $CCL $BF $DFS $CRWD $HES $EMN $CAT $ALGN 

#ibex35 #wallstreet #spy #spx #DowJones #Nasdaq100 #stocks #Watchlist #forex #usd #euro #Currency https://t.co/1A6CsBuKJU",?? Dinerosaurio Rex ??,07/09/2020,6,0,Tweet,13,0,photo
CCL,$CCL This one is getting bipolar : ) 5.40 % change recently https://t.co/pSYcy4tLpx,Consumer Cyclicals,07/09/2020,0,0,Tweet,0,0,
CCL,$CCL This one is getting bipolar : ) 5.40 % change recently https://t.co/pSYcy4LmO7,Consumer Cyclicals,07/09/2020,0,0,Tweet,0,0,
CCL,"@StockMrktNerd @jubliantgroup Ahhhhh yes. Vaccine! And that's 1 reason #Airline, #CruiseShips &amp; #Casinos started having pops-movement last few weeks. People anxious to resume normalcy. Traveling + Gambling = Happy Humans ??

Follow STRONG names like $DAL, $UAL, $BA, $NCLH, $CCL,  $WYNN &amp; $LVS. 

Good Luck",Marty Morua,07/09/2020,0,0,Reply,3,2,
CCL,RT @TicTocTick : Free plan ?? $SPX $QQQ $SPY $AAPL $BABA $NFLX $BA $COST $TSLA $SQ $FB $GLD $BAC $MRNA $ZM $PTON $NVAX $NVDA $PYPL $NKLA $AMD $AMZN $MSFT #StockstoWatch #daytrading $SNAP $CCL $DAL $BABA $TWTR $NOK $CSCO $PENN $INTC $ACB $CRON $LUV $INO $NIO $VIX $F $GE $TWTR $RCL $MU $DIS $PLAY https://t.co/5n0sFaH9yY,lemur31416,07/09/2020,0,0,Retweet,2,0,
CCL,RT @TicTocTick : Free plan ?? $SPX $QQQ $SPY $AAPL $BABA $NFLX $BA $COST $TSLA $SQ $FB $GLD $BAC $MRNA $ZM $PTON $NVAX $NVDA $PYPL $NKLA $AMD $AMZN $MSFT #StockstoWatch #daytrading $SNAP $CCL $DAL $BABA $TWTR $NOK $CSCO $PENN $INTC $ACB $CRON $LUV $INO $NIO $VIX $F $GE $TWTR $RCL $MU $DIS $PLAY https://t.co/5n0sFaH9yY,imrnlil,07/09/2020,0,0,Retweet,2,0,
CCL,"RT @StockDweebs : My top stock picks this week:

$SAVE - 9%+
$TSM - 5%+
$MS - 4%+
$DIS - 4%+
$CHWY - 11%+

My top watch-list stock picks this week:

$GS - 4%+
$WORK - 11%+
$FDX - 6%+
$TGT - 3%+
$CCL - 11%+ 

View the report: https://t.co/5n34PvTNMn",J?o?r?g?e??????,07/09/2020,0,0,Retweet,0,0,
CCL,"RT @StockDayMedia : $VRUS has a lot of potential. This should trade over $0.01??

$GHHC $SHLO $IGC $UNDR $GAXY $TOPS $TPTW $OPTI $CCL $AAPL  $CCTL $CTS $HTBX $BOXL $TSLA $MSFT $SHMN $EARS $NAK $FONU $BRTXQ $HTBX $TRIL $NIO $NKLA $STHC $ATDS $GNUS $RNWF $AMZN $ITUB $BBD $ALYI $BANT $GEVO $HDii $CMGO https://t.co/uAPw0lZsYB",Sammy,07/09/2020,0,0,Retweet,0,0,photo
CCL,"STOP losing out on so much potential gains by using Robinhood and only being able to trade for 9 hours a day. 
GET Webull and trade for 16 HOURS a day! 
Sign up here for 2 free stocks worth $12-$1400!

https://t.co/QwtM19i1nR
-

$f $ge $aal $dis $dal $aapl $msft $ccl $acb a",Katie Line,07/09/2020,0,0,Tweet,0,0,
