Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,Hashtags,Mentions,Media Type
GILD,"RT @shanthirex : $GILD $BMY $MRK and more

regulatory setback for Bristol-Myers, Merck Goes shopping..

https://t.co/NLL6ymIl0u",Benzinga,13/05/2020,0,0,Retweet,0,0,
GILD,"Barron's Picks And Pans: Cisco, Gilead, Netflix, Wayfair And More $NFLX $CSCO $W $GILD https://t.co/IBe9RnY7hA",Benzinga,17/05/2020,1,3,Tweet,0,0,
GILD,"RT @shanthirex : $GILD $GLPG $ENTX $AQST and more

stocks on the move...

https://t.co/YjH8Pd6VD7",Benzinga,21/05/2020,0,0,Retweet,0,0,
GILD,$GILD ? 3.1% pre-market. https://t.co/Wtl4MqRK0r,Stocktwits,01/06/2020,8,5,Tweet,0,0,
GILD,Gilead Falls On Mixed Results From Late-Stage Remdesivir Study In Moderate COVID-19 $GILD https://t.co/EIwHBkdlNC,Benzinga,01/06/2020,2,0,Tweet,0,0,
GILD,"Bulls And Bears Of The Week: Gilead, Shopify, Tesla And More $GILD $TSLA $AMD $MGM $SHOP $NCLH $KR $DOCU https://t.co/tEk3T6diyj",Benzinga,06/06/2020,3,2,Tweet,0,0,
GILD,"3 Gilead-Heavy ETFs To Watch Amid The AstraZeneca-Gilead Rumor
$AZN $GILD
$IBB $BBH $DVP
https://t.co/qvDT7ha5Hr",Benzinga,08/06/2020,1,0,Tweet,0,0,
GILD,"Benzinga's Bulls And Bears Of The Week: Amazon, Netflix, Starbucks And More $AMZN $NFLX $SBUX $GILD $TSLA $AAPL $CHWY $LULU https://t.co/bA220WzaG2",Benzinga,13/06/2020,3,2,Tweet,0,0,
GILD,"UPDATE: Gilead Spokesperson Says 'We are examining data from our own Phase 3 clinical trials of Remdesivir for COVID-19 and will report findings in scientific literature, once... $GILD https://t.co/Hi2SPWlPZp https://t.co/hXsx8EKu0F",Benzinga,16/06/2020,2,2,Tweet,0,0,photo
GILD,"Barron's Picks And Pans: Brunswick, Cloudflare, Gilead And More $GILD $BC $WAB $OKTA $NET $EMR
https://t.co/dCHrKNVYJk",Benzinga,21/06/2020,8,4,Tweet,0,0,
GILD,"Gilead Says Remdesivir to Cost $2,340 for Five-Day Treatment

$GILD ? 3.5% pre-market.
https://t.co/2ooIS0Xeen",Stocktwits,29/06/2020,26,8,Tweet,0,0,
GILD,"Gilead could have commanded a higher price for its Covid-19 treatment, but investors should be happy to see restraint. https://t.co/qKbCzkKruJ",WSJ Markets,29/06/2020,11,1,Tweet,0,0,
GILD,"Gilead Sciences detailed its pricing plans for Covid-19 drug remdesivir, saying it will charge U.S. hospitals $3,120 for a typical patient with commercial insurance https://t.co/SuiFHKwArQ",WSJ Markets,29/06/2020,10,1,Tweet,0,0,
GILD,$GILD ? 2.7% pre-market https://t.co/5UsCIYAVqp,Stocktwits,10/07/2020,30,5,Tweet,0,0,
GILD,"Gilead's Remdesivir Data Shows Improved Clinical Recovery, Reduced Death Rate $GILD

https://t.co/meNSDHf7nN",Benzinga,10/07/2020,3,1,Tweet,0,0,
GILD,"RT @shanthirex : $PFE $BNTX $SNY $GSK $JNJ $GILD...

Coronavirus vaccine news flow abounds

https://t.co/ssMljbvIgB",Benzinga,31/07/2020,0,0,Retweet,0,0,
GILD,Gilead files U.S. marketing application for remdesivir https://t.co/HlG5dmDNDB https://t.co/IjhXg8uP1L,Yahoo Finance,10/08/2020,9,3,Tweet,0,0,photo
GILD,Coronavirus update: Kodak federal loan in jeopardy; Gilead seeks approval of remdesivir https://t.co/JvsuSSoo72 by @AnjKhem https://t.co/ZCibGpDQNV,Yahoo Finance,10/08/2020,14,8,Tweet,0,1,photo
GILD,Biotech stocks came under pressure. $EGRX $ERON $GILD $GLPG $TCDA $MLSS $PAVM $ADCT https://t.co/V9DvCEsoPW https://t.co/QejitneOxK,Benzinga,16/08/2020,5,1,Tweet,0,0,animated_gif
GILD,"Pete Najarian Sees Unusual Options Activity In Gilead $GILD

https://t.co/ZQHCdnnO5f",Benzinga,16/08/2020,3,0,Tweet,0,0,
GILD,"The Week Ahead In Biotech: Spotlight On Gilead, BioMarin FDA Decisions, IPOs $GILD $BMRN

https://t.co/rRE5cvPqmg https://t.co/QknSd03heX",Benzinga,16/08/2020,6,0,Tweet,0,0,animated_gif
GILD,Biotech stocks came under pressure. $EGRX $ERON $GILD $GLPG $TCDA $MLSS $PAVM $ADCT https://t.co/Dz4TDkoMEc https://t.co/RhKtjXgA2O,Benzinga,17/08/2020,6,1,Tweet,0,0,animated_gif
GILD,"RT @shanthirex : $GILD $LLY $KRYS $TLSA $PSTX and more..

cancer drug collaborations, a clinical hold, Vanda's positive COVID-19 readout...

https://t.co/SihrRovfdG",Benzinga,18/08/2020,0,0,Retweet,0,0,
GILD,$GILD shares took a jolt in the after-hours Tuesday. https://t.co/PPMiISHFQK,Benzinga,19/08/2020,3,0,Tweet,0,0,
MRNA,$MRNA +19% pre-market https://t.co/QgAiHpgFhN,Stocktwits,25/02/2020,14,10,Tweet,0,0,
MRNA,Mike Khouw's Moderna Options Trade $MRNA https://t.co/mJyJIJ4JKG,Benzinga,04/04/2020,0,0,Tweet,0,0,
MRNA,Inovio Pharmaceuticals Begins Phase 1 Human Testing Of Its COVID-19 Vaccine $INO $JNJ $MRNA https://t.co/mqB9gruWgu,Benzinga,07/04/2020,4,0,Tweet,0,0,
MRNA,10 Stocks Hitting All-Time Highs Amid The COVID-19 Pandemic $AMZN $WMT $NFLX $MRNA $CHWY $DOCU $LLY $FIVN $AMED $$MASI https://t.co/jr4dreg8c5,Benzinga,17/04/2020,4,2,Tweet,0,0,
MRNA,".@DayTradeWarrior's Strategy For Using Options To Combat Market Volatility https://t.co/vRwHLyTwyP... 
$SPXL $SPXS $SVXY $MRNA $APRN $DAL $JNUG #bzbootcamp",Benzinga,19/04/2020,2,0,Tweet,1,1,
MRNA,Inovio CEO Says 'It's Possible' For Coronavirus Vaccine To Be Ready In 12 To 18 Months $INO $JNJ $MRNA https://t.co/yf9oP6YzcB,Benzinga,24/04/2020,3,1,Tweet,0,0,
MRNA,"A Deep Dive On Coronavirus Vaccine Plays Moderna, Inovio $INO $MRNA https://t.co/CwwhBHfz4G",Benzinga,27/04/2020,5,2,Tweet,0,0,
MRNA,"RT @shanthirex : $MRNA $INO..

Two of the hottest stocks post COVID outbreak...

https://t.co/xZtNG4ddoA",Benzinga,27/04/2020,0,0,Retweet,0,0,
MRNA,"RT @shanthirex : $PFE $MRK $RHHBY $NVS $MRNA and more

Pfizer, Merck diverge on guidance, Moderna Eyes Phase 2 start....

https://t.co/mfB4VFAA8x",Benzinga,28/04/2020,0,0,Retweet,0,0,
MRNA,Inovio Option Trader Bets $100K That Coronavirus Vaccine Stock Will Double Again By August $INO $MRNA https://t.co/naNAF20jPA,Benzinga,28/04/2020,11,6,Tweet,0,0,
MRNA,"About 10% of Russell 1,000 stocks are now up since the 2/19 all-time high.  These are the 35 up the most.  Includes $MRNA $W $GILD $NEM $MKTX $DPZ $ETSY $DOCU $GIS https://t.co/3wJkhkrYWP",Bespoke,29/04/2020,18,8,Tweet,0,0,photo
MRNA,"RT @shanthirex : $NVS $VRTX $JNJ $HOLX $GILD $MRNA $CODX $BIO and more

stocks on the move..

https://t.co/17Ou1wpxwj",Benzinga,01/05/2020,0,0,Retweet,0,0,
MRNA,"Moderna, Lonza Strike Deal To Manufacture Coronavirus Vaccine Candidate $MRNA $EBS $JNJ https://t.co/jxhRqFUaLE",Benzinga,01/05/2020,1,0,Tweet,0,0,
MRNA,"New highs for $MRNA, $MOS, $NYT, $GNPX, $UGAZ, $RTTR, $PTLA https://t.co/qwCj3iCBfg",Top Breakout Stocks,05/05/2020,1,0,Tweet,0,0,
MRNA,"$MRNA ? 15% pre-market. 
 
FDA approves its coronavirus vaccine for phase 2 trial. https://t.co/E9knvHSSiI",Stocktwits,07/05/2020,36,16,Tweet,0,0,photo
MRNA,"Moderna Announces FDA Nod For Phase 2 Coronavirus Vaccine Study, Hints At Approval In 2021 $MRNA https://t.co/qzMVPROSc6",Benzinga,07/05/2020,5,0,Tweet,0,0,
MRNA,"Global markets in Risk-On mood. Rally sparked by news that Moderna's COVID-19 vaccine candidate is moving to Phase II testing, while investors dismiss data illustrating enormous damage wreaked by coronavirus. Bonds rise as well w/US 10y yields at 0.63%. Gold $1717, Bitcoin $9.8k. https://t.co/kH8KFz3iLd",Holger Zschaepitz,08/05/2020,163,80,Tweet,0,0,photo
MRNA,Biotech Stock Rally Is Crushing Short Sellers $GILD $ABBV $AMGN $LGND $PGEN $MDGL $MRNA $INO $NVAX https://t.co/8qC14JY2bU,Benzinga,11/05/2020,7,2,Tweet,0,0,
MRNA,Novavax Analysts Say CEPI Funding 'Speaks Volumes' About Coronavirus Vaccine Development $NVAX $MRNA $JNJ $SNY https://t.co/FMdszs5Pja,Benzinga,12/05/2020,1,1,Tweet,0,0,
MRNA,Moderna CEO Says Company's Vaccine Alone Can't Meet Global Supply $MRNA https://t.co/Vx2R8lLkYp,Benzinga,13/05/2020,3,2,Tweet,0,0,
MRNA,Moderna---July phase 3---driving futures....,Jim Cramer,18/05/2020,1305,158,Tweet,0,0,
MRNA,"RT @megtirrell : Moderna’s CMO Tal Zaks notes using lower high dose for ph 2 #COVID19 vaccine trial, in addition to being guided by safety/efficacy, also reflects manufacturing capacity: “We expect demand to outstrip supply, and the lower the dose” (the more people we will be able to supply) (4)",Jim Cramer,18/05/2020,0,0,Retweet,1,0,
